Date,Open,High,Low,Close,Adj Close,Volume
22/05/2017,183.779999,185.320007,182.520004,183.669998,182.581024,2946800
23/05/2017,184,184.460007,182.860001,183.490005,182.4021,2123800
24/05/2017,183.460007,185.399994,183.460007,185.25,184.151657,2424700
25/05/2017,185.630005,187.419998,185.589996,187.070007,185.960876,2363300
26/05/2017,186.729996,187.610001,186.270004,186.589996,185.483704,1728700
30/05/2017,186.759995,187.419998,186.190002,186.880005,185.771988,2231600
31/05/2017,187.369995,188.259995,186.720001,187.630005,186.517548,5186700
01/06/2017,187.410004,187.910004,184.529999,187.320007,186.209381,2870200
02/06/2017,187.820007,191.699997,187.649994,190.229996,189.102127,3034300
05/06/2017,190.070007,190.740005,188.809998,188.949997,187.829712,2522100
06/06/2017,188.410004,188.860001,186.690002,186.75,185.642761,2725000
07/06/2017,186.850006,188.539993,186.389999,188.100006,186.984756,2383500
08/06/2017,188.100006,191.070007,187.699997,189.929993,188.803894,2340300
09/06/2017,190,190.990005,189.25,190.029999,188.903305,3344900
12/06/2017,190.300003,190.529999,188.050003,190,188.873489,2730100
13/06/2017,190.050003,191.559998,189.350006,191.089996,189.957031,1882700
14/06/2017,191.050003,193.380005,190.820007,192.380005,191.23938,2210000
15/06/2017,191.429993,195.550003,191.369995,195.449997,194.291168,2894100
16/06/2017,196.009995,197.949997,195.809998,196.440002,195.275314,6939100
19/06/2017,197.880005,199.470001,197,199.080002,197.899658,2726400
20/06/2017,198.75,201.240005,198.309998,198.330002,197.154099,3077400
21/06/2017,199.580002,199.710007,197.559998,199.169998,197.98912,3151100
22/06/2017,199.25,200.410004,199.179993,199.440002,198.257523,3339300
23/06/2017,199.259995,202.350006,198.679993,202.229996,201.030975,4310100
26/06/2017,202.770004,204.389999,199.940002,199.979996,198.794312,3077600
27/06/2017,199.800003,200.919998,198.889999,198.889999,197.710785,2296900
28/06/2017,199.5,200.949997,199.300003,199.619995,198.436447,2096800
29/06/2017,199.619995,199.759995,196.449997,197.460007,196.289261,2428900
30/06/2017,198.5,199.440002,197.389999,197.75,196.577545,2205500
03/07/2017,198.070007,199.440002,197.75,198.589996,197.412552,1511200
05/07/2017,199.300003,202.139999,198.860001,201.809998,200.613464,2716700
06/07/2017,201.639999,202.490005,200.779999,201.479996,200.285416,2737400
07/07/2017,202.240005,203.279999,201.259995,202.369995,201.170151,3090400
10/07/2017,202.320007,204.580002,202.190002,203.960007,202.750732,2701900
11/07/2017,204,206.660004,204,206.270004,205.047028,2815800
12/07/2017,206.949997,208.610001,206.320007,206.440002,205.216019,2817400
13/07/2017,206.800003,207,205.350006,206.229996,205.007263,1943600
14/07/2017,206.800003,208.729996,206.740005,208.509995,207.273743,3229000
17/07/2017,208.729996,209.720001,208.559998,209,207.760834,2416000
18/07/2017,209.110001,209.190002,207.529999,208.240005,207.005356,1942300
19/07/2017,209.429993,210.929993,208.990005,210.880005,209.6297,2258400
20/07/2017,211.100006,211.25,209.919998,210.279999,209.033249,2235100
21/07/2017,209.990005,212.199997,209.410004,212.139999,210.882217,2098400
24/07/2017,212,212.639999,211.399994,212.179993,210.921982,2392700
25/07/2017,213.220001,214,211.949997,212.460007,211.200333,2889000
26/07/2017,223.479996,233.979996,223.020004,233.449997,232.065872,14140000
27/07/2017,237.130005,242.679993,236.699997,241,239.571106,10860600
28/07/2017,240.820007,242,238.550003,241.270004,239.839523,4602400
31/07/2017,241.850006,246.490005,241.820007,242.460007,241.022461,5777300
01/08/2017,243.380005,243.990005,239.160004,239.440002,238.02037,5018400
02/08/2017,239.059998,241.559998,237.880005,237.949997,236.5392,5119900
03/08/2017,237.059998,239.589996,236.039993,238.25,236.837418,5112700
04/08/2017,238.580002,239.729996,236.380005,237.710007,236.300629,5590500
07/08/2017,237.600006,241.429993,237.210007,240.229996,238.805679,3674700
08/08/2017,239.910004,240.520004,238.929993,239.5,238.080002,4871500
09/08/2017,238.009995,238.699997,234.100006,234.309998,234.309998,5680400
10/08/2017,234.029999,236.160004,231.910004,232.880005,232.880005,6817700
11/08/2017,232.759995,235.399994,230.940002,234.880005,234.880005,3461700
14/08/2017,236.009995,237.479996,235.720001,237.149994,237.149994,2943900
15/08/2017,237.210007,239.639999,236.009995,239.169998,239.169998,2851100
16/08/2017,239.699997,240.259995,237.410004,237.589996,237.589996,3012700
17/08/2017,237.380005,237.600006,235.25,235.589996,235.589996,2810900
18/08/2017,235,237.259995,234.570007,235.770004,235.770004,2939500
21/08/2017,235.770004,236.940002,234.350006,235.679993,235.679993,2545400
22/08/2017,236.160004,239.889999,236.110001,239.75,239.75,2915700
23/08/2017,239.360001,239.360001,237.190002,238.089996,238.089996,2518300
24/08/2017,238.520004,238.899994,236.600006,238.740005,238.740005,2553100
25/08/2017,239,239.089996,235.600006,235.889999,235.889999,2270300
28/08/2017,236.220001,237.550003,234.610001,237.179993,237.179993,2395000
29/08/2017,237.210007,241.169998,236.080002,240.490005,240.490005,3535500
30/08/2017,240.990005,241.440002,239,240.460007,240.460007,2801100
31/08/2017,241,241.100006,238.410004,239.660004,239.660004,3075800
01/09/2017,239.660004,242.529999,239.169998,240.330002,240.330002,3270700
